ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl.y,gene,ENTREZID,description
ENSG00000182325.11,952.8576082062032,-1.521053846835025,0.16721410703496403,-9.09644451539592,9.333734995616542e-20,6.949448483632841e-18,ENSG00000182325,FBXL6,26233,F-box and leucine rich repeat protein 6 [Source:HGNC Symbol;Acc:HGNC:13603]
ENSG00000143977.14,3941.379848405858,-1.0804700564729135,0.11898815977472034,-9.08048379366957,1.0809330542194306e-19,7.99298168037875e-18,ENSG00000143977,SNRPG,6637,small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163]
ENSG00000181029.9,821.9908997980738,-1.2974200650122174,0.14402953218661269,-9.008014157341064,2.0982128383080638e-19,1.485397101795007e-17,ENSG00000181029,TRAPPC5,126003,trafficking protein particle complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:23067]
ENSG00000182676.5,6704.0787823948895,-1.4553395204290758,0.1617779707933814,-8.995906632354767,2.3429037680072443e-19,1.6424668233380655e-17,ENSG00000182676,PPP1R27,116729,protein phosphatase 1 regulatory subunit 27 [Source:HGNC Symbol;Acc:HGNC:16813]
ENSG00000172590.18,979.8059532992687,-1.1260821225689064,0.1253731271064973,-8.981846018823187,2.6626128295412763e-19,1.8545527811437175e-17,ENSG00000172590,MRPL52,122704,mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]
ENSG00000185298.13,2012.4006934259914,-1.0080051691665506,0.11223768365935294,-8.980986922590967,2.683487419313186e-19,1.863082326617695e-17,ENSG00000185298,CCDC137,339230,coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:HGNC:33451]
ENSG00000101412.13,1637.568119574952,-1.046064559344785,0.11659489304858647,-8.971787116858348,2.9174184720850097e-19,2.0125527044491863e-17,ENSG00000101412,E2F1,1869,E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]
ENSG00000179041.4,1411.6261325845037,-1.308835727258921,0.1465614293711521,-8.930287681245424,4.249024010804675e-19,2.885060579914923e-17,ENSG00000179041,RRS1,23212,ribosome biogenesis regulator 1 homolog [Source:HGNC Symbol;Acc:HGNC:17083]
ENSG00000186010.19,2865.7431384260854,-1.027839823027217,0.11550633090065818,-8.898558330202835,5.657675315717938e-19,3.793805137173345e-17,ENSG00000186010,NDUFA13,51079,NADH:ubiquinone oxidoreductase subunit A13 [Source:HGNC Symbol;Acc:HGNC:17194]
ENSG00000189114.8,650.1134249578452,-1.380865671127359,0.15585794170132009,-8.859770994368672,8.017897335854554e-19,5.326844285408355e-17,ENSG00000189114,BLOC1S3,388552,biogenesis of lysosomal organelles complex 1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:20914]
ENSG00000169385.3,4447.871860461142,-1.1956889858993232,0.13562800847378054,-8.815944430316343,1.1868034112594307e-18,7.788893390855206e-17,ENSG00000169385,RNASE2,6036,ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045]
ENSG00000177556.12,830.0118233651085,-1.2199758896538224,0.13866171942673367,-8.798216946231044,1.390071095170521e-18,8.986351822431704e-17,ENSG00000177556,ATOX1,475,antioxidant 1 copper chaperone [Source:HGNC Symbol;Acc:HGNC:798]
ENSG00000117877.11,232.28732275324495,-1.8306886816671177,0.20996491500673276,-8.719021849952478,2.8061541722638997e-18,1.7461233685164877e-16,ENSG00000117877,POLR1G,10849,RNA polymerase I subunit G [Source:HGNC Symbol;Acc:HGNC:24219]
ENSG00000125459.17,1306.0105214138607,-1.1441919083789318,0.13175635531616242,-8.68414966119342,3.815861135725895e-18,2.347352525430015e-16,NA,NA,NA,NA
ENSG00000204564.12,561.5938102624257,-1.3227091241374451,0.15234810021056616,-8.682150432524448,3.883553053083963e-18,2.382206747789458e-16,ENSG00000204564,C6orf136,221545,chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]
ENSG00000119333.12,1668.047460020441,-1.147192215680119,0.13229503765702189,-8.671468227358934,4.2658366413667446e-18,2.601919343513863e-16,ENSG00000119333,DYNC2I2,89891,dynein 2 intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:28296]
ENSG00000174744.14,1159.912841037111,-1.1745551273816268,0.13654239866135542,-8.60212753618523,7.825176674235534e-18,4.603847813354051e-16,ENSG00000174744,BRMS1,25855,BRMS1 transcriptional repressor and anoikis regulator [Source:HGNC Symbol;Acc:HGNC:17262]
ENSG00000171311.13,833.9728865764162,-1.1614176590681224,0.13504690597105543,-8.600105650084636,7.964274882324324e-18,4.672951718998554e-16,ENSG00000171311,EXOSC1,51013,exosome component 1 [Source:HGNC Symbol;Acc:HGNC:17286]
ENSG00000007080.11,2129.4815660907407,-1.0757841468968246,0.12533300034930794,-8.583406955060298,9.210380679825177e-18,5.345982248354442e-16,ENSG00000007080,CCDC124,115098,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171]
ENSG00000188818.12,1323.8331414918703,-1.110421565813247,0.12946283561594463,-8.577145406480557,9.725663964213567e-18,5.614880650141694e-16,NA,NA,NA,NA
ENSG00000167112.10,1271.8686373827177,-1.1000466807830505,0.12912201617314145,-8.519435440877743,1.6033295288378587e-17,9.086375639545157e-16,ENSG00000167112,TRUB2,26995,TruB pseudouridine synthase family member 2 [Source:HGNC Symbol;Acc:HGNC:17170]
ENSG00000173272.16,2944.175786185307,-1.0946082070386456,0.12885035108029613,-8.495189946021293,1.976094815330412e-17,1.1082555650029677e-15,ENSG00000173272,MZT2A,653784,mitotic spindle organizing protein 2A [Source:HGNC Symbol;Acc:HGNC:33187]
ENSG00000138495.7,419.56875882070125,-1.5037358167138748,0.17702763666905044,-8.49435627683986,1.9903291013298257e-17,1.113346786422632e-15,ENSG00000138495,COX17,10063,cytochrome c oxidase copper chaperone COX17 [Source:HGNC Symbol;Acc:HGNC:2264]
ENSG00000143256.5,2703.414691860826,-1.186582802515959,0.13977986262218295,-8.488939538617412,2.0853117182689106e-17,1.1634638403323596e-15,ENSG00000143256,PFDN2,5202,prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867]
ENSG00000169020.10,291.76887122697934,-1.7436476632193878,0.2054575278949294,-8.48665746679813,2.1266542856254526e-17,1.1834721478150715e-15,ENSG00000169020,ATP5ME,521,ATP synthase membrane subunit e [Source:HGNC Symbol;Acc:HGNC:846]
ENSG00000115350.12,597.6641528560718,-1.2189935464687107,0.14365874389392097,-8.485341813713946,2.1508553977321796e-17,1.1908017884059801e-15,ENSG00000115350,POLE4,56655,"DNA polymerase epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:18755]"
ENSG00000147804.10,600.0164961112648,-1.420788344597312,0.16762570997632975,-8.475957207268145,2.3315445461843522e-17,1.2777337523150388e-15,ENSG00000147804,SLC39A4,55630,solute carrier family 39 member 4 [Source:HGNC Symbol;Acc:HGNC:17129]
ENSG00000102901.13,1456.1968772278885,-1.2556592855465178,0.14855169816318484,-8.45267540575113,2.8470237332465934e-17,1.5445461419160916e-15,ENSG00000102901,CENPT,80152,centromere protein T [Source:HGNC Symbol;Acc:HGNC:25787]
ENSG00000138326.21,45336.887110423595,-1.123420640246045,0.1332385614664483,-8.431647924455723,3.408311026992848e-17,1.8215903884858805e-15,ENSG00000138326,RPS24,6229,ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:10411]
ENSG00000241468.8,3333.8510846329646,-1.0423746380718883,0.12384852164997887,-8.416528709303865,3.878040058569289e-17,2.0573621853716974e-15,ENSG00000241468,ATP5MF,9551,ATP synthase membrane subunit f [Source:HGNC Symbol;Acc:HGNC:848]
ENSG00000178188.14,1245.2472805973107,-1.072738752666083,0.12746103034769313,-8.416209642585068,3.8886115979214846e-17,2.0579142554490366e-15,NA,NA,NA,NA
ENSG00000280206.1,324.3995909732282,-1.9124390669796751,0.22753642723351178,-8.404979766237664,4.2793537015852685e-17,2.2536537835275394e-15,ENSG00000280206,NA,NA,novel transcript
ENSG00000099899.15,1627.3074062909482,-1.0125132018475484,0.12059285535245917,-8.39612926394566,4.614376441877224e-17,2.4182916537139084e-15,NA,NA,NA,NA
ENSG00000127774.7,451.85219292804857,-1.2981571706915245,0.15461969139758885,-8.395807538856387,4.627030209051516e-17,2.4190517257588458e-15,ENSG00000127774,EMC6,83460,ER membrane protein complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:28430]
ENSG00000165502.7,6994.938609734689,-1.2063720018711293,0.14415306733452737,-8.368687702437674,5.826343777764593e-17,3.0240965108051223e-15,ENSG00000165502,RPL36AL,6166,ribosomal protein L36a like [Source:HGNC Symbol;Acc:HGNC:10346]
ENSG00000140326.13,612.9523210586156,-1.0756260993694027,0.12874885778860484,-8.354451587721991,6.573740156941509e-17,3.3875942116630327e-15,ENSG00000140326,CDAN1,146059,codanin 1 [Source:HGNC Symbol;Acc:HGNC:1713]
ENSG00000108826.16,924.653106138792,-1.067437404989205,0.1277791547782837,-8.353767927494681,6.611919225363871e-17,3.399156188429922e-15,ENSG00000108826,MRPL27,51264,mitochondrial ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:14483]
ENSG00000152082.15,765.1577069454715,-1.329936692380842,0.15952165284276204,-8.337029291514046,7.618019556583012e-17,3.861227189336629e-15,ENSG00000152082,MZT2B,80097,mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]
ENSG00000152082.15,765.1577069454715,-1.329936692380842,0.15952165284276204,-8.337029291514046,7.618019556583012e-17,3.861227189336629e-15,ENSG00000152082,MZT2B,653784,mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]
ENSG00000172428.11,498.08056778682464,-1.2968347887426293,0.15553874556599562,-8.337696077099825,7.575197149856093e-17,3.861227189336629e-15,ENSG00000172428,COPS9,150678,COP9 signalosome subunit 9 [Source:HGNC Symbol;Acc:HGNC:21314]
ENSG00000168701.19,470.9823948968731,-1.1433428379195725,0.13713124639906132,-8.337580733368137,7.58258775442379e-17,3.861227189336629e-15,ENSG00000168701,TMEM208,29100,transmembrane protein 208 [Source:HGNC Symbol;Acc:HGNC:25015]
ENSG00000137288.10,769.2991307402785,-1.080520671666726,0.1296773337365058,-8.33237884010061,7.923392954995716e-17,4.0066018895613e-15,ENSG00000137288,UQCC2,84300,ubiquinol-cytochrome c reductase complex assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:21237]
ENSG00000100288.20,1297.3805088141198,-1.2834736988425572,0.15408016533401003,-8.32990862944808,8.090477190160826e-17,4.0720182631690576e-15,ENSG00000100288,CHKB,1120,choline kinase beta [Source:HGNC Symbol;Acc:HGNC:1938]
ENSG00000167397.15,859.4484421171896,-1.1002661754155363,0.1324934325052897,-8.304307274789707,1.0040349576286571e-16,5.00000524436408e-15,ENSG00000167397,VKORC1,79001,vitamin K epoxide reductase complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:23663]
ENSG00000187713.7,605.9862525137103,-1.1451273282339665,0.13804752859094943,-8.295167178451338,1.0843260219264094e-16,5.382245394352881e-15,ENSG00000187713,TMEM203,94107,transmembrane protein 203 [Source:HGNC Symbol;Acc:HGNC:28217]
ENSG00000273036.3,860.2825890975752,-1.5236594515443365,0.18396411678521943,-8.28237309628828,1.207446009689144e-16,5.952322886120547e-15,NA,NA,NA,NA
ENSG00000153406.14,1337.4755791997225,-1.0008488160811255,0.12095115292161773,-8.274818320497735,1.2865162995893368e-16,6.327667412467645e-15,ENSG00000153406,NMRAL1,57407,NmrA like redox sensor 1 [Source:HGNC Symbol;Acc:HGNC:24987]
ENSG00000147155.11,2488.2937147421912,-1.1522639827993184,0.1393194045804676,-8.270663991632249,1.3321499961281589e-16,6.522399708934061e-15,ENSG00000147155,EBP,10682,EBP cholestenol delta-isomerase [Source:HGNC Symbol;Acc:HGNC:3133]
ENSG00000160404.18,453.4987588600837,-1.2492327777228351,0.15108378350390236,-8.268476925523702,1.3568115806368663e-16,6.628116662694845e-15,ENSG00000160404,TOR2A,27433,torsin family 2 member A [Source:HGNC Symbol;Acc:HGNC:11996]
ENSG00000257727.6,1703.0057710897613,-1.0484485528202383,0.12710690314705397,-8.248557134676275,1.6031836662705353e-16,7.761421910787758e-15,ENSG00000257727,CNPY2,10330,canopy FGF signaling regulator 2 [Source:HGNC Symbol;Acc:HGNC:13529]
ENSG00000179085.8,408.8940239284908,-1.4110540120718076,0.17116243308640114,-8.243946914212893,1.6662110265924174e-16,8.030542072808812e-15,ENSG00000179085,DPM3,54344,"dolichyl-phosphate mannosyltransferase subunit 3, regulatory [Source:HGNC Symbol;Acc:HGNC:3007]"
ENSG00000164897.14,1699.142538843783,-1.085284153473111,0.13168691888563022,-8.241396811901096,1.702116941165637e-16,8.18532494290611e-15,ENSG00000164897,TMUB1,83590,transmembrane and ubiquitin like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21709]
ENSG00000235173.7,799.7783247385802,-1.0815370690907313,0.13129380673670019,-8.237533025907858,1.757978038079676e-16,8.435169288492525e-15,ENSG00000235173,HGH1,51236,HGH1 homolog [Source:HGNC Symbol;Acc:HGNC:24161]
ENSG00000149636.16,1087.1537219635768,-1.2040345999682038,0.14630254887759495,-8.229758190853994,1.8759173986675687e-16,8.92176398062338e-15,ENSG00000149636,DSN1,79980,DSN1 component of MIS12 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:16165]
ENSG00000128228.5,1948.9301009607527,-1.0427681653817034,0.12715702863417266,-8.200633316005828,2.391238869931716e-16,1.1224267321644698e-14,ENSG00000128228,SDF2L1,23753,stromal cell derived factor 2 like 1 [Source:HGNC Symbol;Acc:HGNC:10676]
ENSG00000261221.4,588.332961027427,-1.0760294741454135,0.13193778409640033,-8.155582432392624,3.475011159480984e-16,1.6101382179294723e-14,ENSG00000261221,ZNF865,100507290,zinc finger protein 865 [Source:HGNC Symbol;Acc:HGNC:38705]
ENSG00000145494.12,2688.7674585451864,-1.106893637667022,0.1358886184225663,-8.145594903503751,3.7742169082746585e-16,1.7450297962198376e-14,ENSG00000145494,NDUFS6,4726,NADH:ubiquinone oxidoreductase subunit S6 [Source:HGNC Symbol;Acc:HGNC:7713]
ENSG00000084207.18,9788.956843282725,-1.0910152086778908,0.1340263108192147,-8.140306198157901,3.9427947967030714e-16,1.8190774626156563e-14,ENSG00000084207,GSTP1,2950,glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]
ENSG00000159692.16,2742.4629146632665,-1.0333566594895676,0.12781628240193343,-8.084702825576285,6.23159583903505e-16,2.780012755298446e-14,NA,NA,NA,NA
ENSG00000179526.17,926.9890609988913,-1.1600394268968366,0.14352003677342381,-8.082769855530344,6.331203715760615e-16,2.8186257862000658e-14,ENSG00000179526,SHARPIN,81858,SHANK associated RH domain interactor [Source:HGNC Symbol;Acc:HGNC:25321]
ENSG00000240399.1,68.40428567618892,-2.8935569250453708,0.359033128671108,-8.059303429060474,7.673042086473853e-16,3.3950066543267096e-14,ENSG00000240399,NA,NA,ribosomal protein L37 (RPL37) pseudogene
ENSG00000169689.15,1182.0758690965044,-1.278087315725544,0.15893005427320323,-8.041822684641458,8.851190862979533e-16,3.881183830877391e-14,ENSG00000169689,CENPX,201254,centromere protein X [Source:HGNC Symbol;Acc:HGNC:11422]
ENSG00000075702.19,1671.4428613510415,-1.0542424640069816,0.13109667740872827,-8.041717645673844,8.858782996076644e-16,3.881183830877391e-14,ENSG00000075702,WDR62,284403,WD repeat domain 62 [Source:HGNC Symbol;Acc:HGNC:24502]
ENSG00000102309.15,451.49333481192195,-1.1713839527729673,0.14585562452586565,-8.03111951685646,9.658720290164706e-16,4.221681953547294e-14,ENSG00000102309,PIN4,5303,"peptidylprolyl cis/trans isomerase, NIMA-interacting 4 [Source:HGNC Symbol;Acc:HGNC:8992]"
ENSG00000174917.9,731.8028335783422,-1.1599489795506983,0.14455695407015695,-8.024165886808513,1.0221809521946168e-15,4.449784499956888e-14,ENSG00000174917,MICOS13,125988,mitochondrial contact site and cristae organizing system subunit 13 [Source:HGNC Symbol;Acc:HGNC:33702]
ENSG00000159199.14,2292.984020077723,-1.0225740288375234,0.12745412393857822,-8.023075262204266,1.03130118367221e-15,4.4804537540946396e-14,ENSG00000159199,ATP5MC1,516,ATP synthase membrane subunit c locus 1 [Source:HGNC Symbol;Acc:HGNC:841]
ENSG00000013306.16,3452.305797859736,-1.077279385011307,0.13430481879837997,-8.0211521421918,1.0475787775469587e-15,4.5420323222477773e-14,ENSG00000013306,SLC25A39,51629,solute carrier family 25 member 39 [Source:HGNC Symbol;Acc:HGNC:24279]
ENSG00000117410.14,2878.3635953060248,-1.0430994971417908,0.1300482883355305,-8.02086294631227,1.0500483701867662e-15,4.543616114042617e-14,ENSG00000117410,ATP6V0B,533,ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861]
ENSG00000264538.6,1136.7266555937556,-1.307513208631309,0.16306071442777506,-8.018566662238252,1.0698621645173966e-15,4.620092771251925e-14,NA,NA,NA,NA
ENSG00000187815.10,364.2738690610465,-1.3045903398221501,0.16363942456149816,-7.972347393166648,1.5568842837582702e-15,6.527426301923994e-14,ENSG00000187815,ZFP69,339559,ZFP69 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:24708]
ENSG00000105617.4,161.4251838896143,-1.6793235696362225,0.2110134110308743,-7.958373647590169,1.7431527875417377e-15,7.210374518889118e-14,ENSG00000105617,LENG1,79165,leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]
ENSG00000260196.1,2649.901356920322,-1.195784705674559,0.1504670018988857,-7.94715579219243,1.9084234972572664e-15,7.848891457672171e-14,ENSG00000260196,NA,NA,antisense to KCNJ11 and overlapping to a novel gene
ENSG00000171222.11,907.3051978427114,-1.6010762181441875,0.20152409697664073,-7.944837576072966,1.9444539784584636e-15,7.98187268115497e-14,ENSG00000171222,SCAND1,51282,SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:10566]
ENSG00000170043.12,489.8907297516788,-1.2013595270934805,0.15130960693879256,-7.939743889358274,2.025991474316297e-15,8.30079846554791e-14,ENSG00000170043,TRAPPC1,58485,trafficking protein particle complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19894]
ENSG00000106211.10,1434.8422572739876,-1.330210388225795,0.1679349224117596,-7.920987303428481,2.356320034068456e-15,9.617705515237447e-14,ENSG00000106211,HSPB1,3315,heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246]
ENSG00000185201.17,825.3080523936371,-1.1305972126733042,0.14318059161079838,-7.896302145101885,2.8729974192852577e-15,1.1616809040675521e-13,NA,NA,NA,NA
ENSG00000170296.10,1090.0702451807115,-1.1475243714800887,0.14565182112095598,-7.8785446185882675,3.3121622425222965e-15,1.3219261948344073e-13,ENSG00000170296,GABARAP,11337,GABA type A receptor-associated protein [Source:HGNC Symbol;Acc:HGNC:4067]
ENSG00000160392.13,378.48893117876645,-1.3632369707560161,0.17320979059964392,-7.8704383051128675,3.5340091158056954e-15,1.4001160518986527e-13,NA,NA,NA,NA
ENSG00000164896.20,1512.4280994319438,-1.0202885609202308,0.1297141624844121,-7.865668184403844,3.671324927137867e-15,1.449200143085207e-13,NA,NA,NA,NA
ENSG00000100365.16,2098.8166752557095,-1.051240812971002,0.13396685031574443,-7.8470219348543955,4.260327600101625e-15,1.6694917158147784e-13,ENSG00000100365,NCF4,4689,neutrophil cytosolic factor 4 [Source:HGNC Symbol;Acc:HGNC:7662]
ENSG00000150779.12,667.4595434133208,-1.1172487152816502,0.14262282542704285,-7.833589833439154,4.741337993580146e-15,1.8512652795186712e-13,ENSG00000150779,TIMM8B,26521,translocase of inner mitochondrial membrane 8 homolog B [Source:HGNC Symbol;Acc:HGNC:11818]
ENSG00000048162.21,1608.4349560187293,-1.0083500558378968,0.12894965491560537,-7.819718916641065,5.294141730012969e-15,2.0522640616596056e-13,NA,NA,NA,NA
ENSG00000243725.7,942.1600528662967,-1.1519743958107818,0.14788406300818488,-7.789712916847733,6.716161727912616e-15,2.566643611134322e-13,ENSG00000243725,TTC4,7268,tetratricopeptide repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12394]
ENSG00000137818.12,60454.455601701724,-1.060013925914679,0.13635102122212606,-7.774154651822055,7.59529012369034e-15,2.8771491991354707e-13,ENSG00000137818,RPLP1,6176,ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]
ENSG00000162076.13,568.6245642959143,-1.2119587100939726,0.1563694628967773,-7.7506099186003565,9.145221723995015e-15,3.4045453011120753e-13,ENSG00000162076,FLYWCH2,114984,FLYWCH family member 2 [Source:HGNC Symbol;Acc:HGNC:25178]
ENSG00000124614.16,2335.107468268389,-1.1709501475571369,0.15120014742262758,-7.744371731888275,9.605560758724269e-15,3.5697636472009367e-13,NA,NA,NA,NA
